Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cayman Islands,CYM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,8130872449","0,8314012245","0,9467560716","0,9202790151","0,8773006688","0,8610101926","0,8891334828",,,,
Cyprus,CYP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,"14,3190576588","17,2506669565","17,773571318","18,2823311031","17,5928827411","17,5457028318","17,6027364632","17,0260542584","16,5303069684","16,0909211374","15,6456632191","15,0227976813","15,3746764546","15,4616959597","14,6971509819","14,1565911272","14,1997226562","13,4358173655","12,7736895895","12,1483544457","10,4493328525","10,2589971806","10,0833623233","9,6197736524","9,3179424157","8,9438987475","8,5500090381","8,5817400408","8,273422244","8,1944886192","7,7865639722","7,0395888632","6,6527929613","6,3399628423","6,1171168428","5,8054990176","5,2105923981","4,6792736961","4,3279107729","4,6601425104","4,7562287783",
Czech Republic,CZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,4287257613","23,548245893","23,7189460407","24,8275443579","25,8457158619","25,3108188547","25,114999104","25,9129217046","26,1551654625","24,5681956702","24,0438492968","25,3870904689","25,496641253","25,9257263162","25,9611154744","24,5340629698","22,8686931001","23,4489734344","24,4431899811","24,7292868983","24,8346114801","26,7608953883","26,9733770407",
Germany,DEU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,4179282605","25,8959527066","23,6255754747","23,173169387","22,7653813901","22,2054914283","22,3677089951","22,6110985708","22,3379019858","22,9787082484","22,6907555091","22,0862374046","22,2129567934","22,3788968452","22,44864045","23,1349874271","23,4427512647","22,5076529561","19,9273208665","22,189607162","22,8989348777","22,725728598","22,5037244929","22,9732205157","22,8089778148",
Djibouti,DJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,4864526014","3,6455541744","3,6401367154","3,3938074504","3,3491010501","2,8100088147","2,7992153421","2,8892648293","2,8850370141","2,7041363911","2,5785695421","2,6112967762","2,6095447632","2,6440723673","2,6697523451","2,6612832782","2,5859153371","2,5170693277","2,450208953",,,,,,,,,
Dominica,DMA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,"4,9528301887","5,6452374209","4,7258979206","4,8003339363","6,6705905435","8,1907090465","7,8150981044","6,1177167102","6,4493013257","6,6727208118","6,4520678349","6,5754025437","7,2668562626","7,1463335496","7,5387863315","8,1561015899","8,2239509149","7,1388090515","7,4239034913","7,3359504363","7,6239408689","8,6831669629","8,0866070696","7,6831461504","7,9321098813","9,657108282","5,8892245852","5,2673441977","4,5990566038","4,9402827323","4,2253611442","2,869330717","2,8144777663","2,8643409731","3,1882597334","3,6856156213","3,5904577458","3,5590691164","3,3400905593",
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,1501632074","16,8929768443","17,0116748121","16,4933579674","16,7582376826","16,9985624659","16,4704060822","17,0350061379","17,0486109393","16,708852155","16,4190555172","16,2993875294","16,217748678","15,3897318712","14,8776250599","14,4226054978","14,4534314086","14,4103459798","13,777878976","12,9787029489","12,6413607264","12,7666279396","13,2603194292","13,4838236592","13,5179208344","14,7330466986",
Dominican Republic,DOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"17,1851667496","20,6089263061","21,7510110395","20,0786146818","21,2783696156","20,7817687896","20,6070395047","19,4871496192","18,8507159397","21,5506329114","23,7465269007","22,8536168064","21,0411832947","19,986731025","18,4129124365","16,5741337407","16,8450783137","19,4233085266","18,9736592942","17,9009377199","13,5337493057","13,9450001547","13,7921078457","13,0588288805","19,048889248","19,4152841993","28,3586203528","27,4315172559","26,6474253845","26,517397554","25,5563632369","26,9273014236","26,5946072937","26,7374885424","26,7181404754","26,1318922178","24,937847552","25,3910610014","25,4453926095","24,9480889615","22,8674023649","22,0829220031","17,6421013623","17,3912383362","16,515852655","16,390977684","16,1341790841","16,0081723557","15,8030884904","15,4928995457","15,2543735463",
Algeria,DZA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"13,2985639762","14,3192838549","14,3149393268","14,323087994","15,167112956","17,2101775454","16,9996935729","16,2724675864","16,5160894736","8,99254138","9,6919669377","10,6674720296","10,3795334802","11,7542605576","11,4703557425","10,5540893547","10,5949004746","11,1516421996","11,8058799648","13,8271604654","13,6991418844","15,7085321274","14,8841956411","14,8889582921","12,3203289943","11,377952429","11,4460973702","12,3127771421","13,1344937547","12,3593860211","11,4978729288","9,0389253699","8,7204529803","9,9093188138","9,1720089587","7,4563317462",,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,"27,9328478911","25,0215540988","23,4627226377","26,3557227165","29,7034129212","30,7432158048","31,751420504","31,9306982379","31,3994387912","33,3762532196","33,0139897293","34,4889809358","35,6763576889","35,3227415877","35,7291629851","34,1566256672","33,0209861853","32,4962456377","31,8265926576","31,3221843469","31,6223906034","31,261554941","31,8020562988","31,5726562793","30,3559429361","30,4572397558","30,663427188","31,4089607362","31,2340925957","31,3213494294","31,3520296948","31,237265641","30,1339010051","30,1306378112","30,5126262024","30,2010251688","30,0382561474","31,1675615487","30,7632287963","30,7611589267","31,076403774","30,9166948063","30,7158574006","30,0463212405","29,6740238606","29,3557183171","28,7752330066","27,9903251709",,,
Early-demographic dividend,EAR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"16,9827669561","17,04189876","16,5487358056","16,1537709716","16,5427651214","16,8849858732","17,1209954488","17,1957167385","17,0195064731","16,7878678132","16,9632303897","17,2802379478","16,9276157254","17,0641724947","17,3616761975","16,7113508725","16,8734193176","16,925149427","16,9894215599","17,4397016038","17,6934687143","18,1808940547","18,6827056953","18,8294697022","18,7705625205","18,4640521887","18,3173703443","18,0798358312","17,1405503845","17,5692589143","18,1415007215","18,1340355956","18,5715503614","18,5332106281","18,0616461264","17,913090643","17,8767619947","17,6845740324","17,8133960071","17,6890906601","17,2829320047","17,212347273","17,3536253924","17,0420173613","16,7923662435","16,4276848961","16,2275884945","16,1901624592","15,9056921872","15,9935869304","16,5792278665",
East Asia & Pacific,EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,"31,353773206","30,4993207668","29,8262226463","29,6278885121","29,7121776406","29,3299217837","29,4165782575","29,052069783","29,3016207639","28,9648023902","27,2948033187","27,2251173634","26,886620602","26,74004416","26,1589018815","26,2514712554","26,1432962863","25,9639853925","25,311341446","25,1776145064","25,3795946701","24,5741595054","24,3315578565","24,9191915201","24,9708169525","24,951888831","25,0119112506","25,0208061723","24,7121566272","23,6226252523","24,2636498861","23,7185144125","23,3859644629","23,0974730644",,,
Europe & Central Asia (excluding high income),ECA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,2685449013","17,9372727926","18,5073518092","18,5798134345","18,3555768835","17,8983802597","17,478768237","15,588095688","15,8299471258","15,3347264628","15,0461741875","14,9756253583","15,2251648128","14,9442235755",
Europe & Central Asia,ECS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,8822296711","20,4111915603","19,4650825812","19,6908245306","19,6065175027","19,1328247091","19,2127555304","19,2503188224","18,7984425232","18,6190622166","18,2004226984","17,634927821","17,2265199777","17,1398188282","16,9491520215","16,909309782","16,8199219081","16,2397495023","14,8040709228","15,3565816903","15,4869223533","15,261700267","15,2032457828","15,3440333971","15,5196352764",
Ecuador,ECU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"11,9763123907","13,1345395891","13,0013241281","13,5956673018","14,1822487148","16,9881748752","17,5066108279","17,1239606754","16,3948528738","16,9781043687","16,9516368621","18,4769106081","19,4920136206","18,9696572551","19,5210872388","17,5198304512","16,5719612566","17,3038545854","18,2124360464","21,4058995585","20,5786533706","20,2152829093","20,7372351035","21,6528849501","21,033866725","21,728335904","23,0980786132","24,2652888505","20,9543762571","20,810706936","20,3153800193","20,1814284069","18,7176352044","18,1991012012","19,1886850747","19,4165137706","17,4366958147","15,9160257139","14,4026898717","13,5128712315","14,9577540131","14,3533719139","14,4378615257","14,214071854","14,7038831517","14,0177589412","13,5079609045","13,5832686661","13,7049582619","14,5306265923","15,7039476632",
Egypt,EGY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,"17,7746013289","17,4050632911","16,1070554385","14,8659408698","14,6214404596","13,6352365319","12,2490467805","12,9531178393","13,2855659039","13,2008083473","13,2257941964","13,5077630041","13,2621241112","16,4933611403","17,7434763663","18,1016801368","17,758121108","16,5716382212","16,5805718123","16,7077175698","17,1998011867","17,4493482017","17,7117912085","17,56197678","18,293025798","19,5432972949","19,3910354899","19,0901053695","19,7663156814","18,4946011386","18,3315568116","17,777449813","16,9826037983","16,1144931506","16,251900791","16,5507223895","16,8861251657","16,5037834403","15,9709684828","16,1913728681","16,4061178796","16,5866105469",
Euro area,EMU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,9256788062","21,1110262065","20,0723840505","19,9129537249","19,6148280619","19,2249356684","19,3238161069","19,3941125134","19,0923635325","19,2310720838","18,8844186636","18,3853847855","17,962578459","17,7815821099","17,552954271","17,5778184354","17,6262765125","16,9035831406","15,2809413114","16,0250209939","16,3080188764","16,0645492845","15,9533968014","16,0799863398","16,4076332067",
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,2464745555","9,0283667892","7,7445421519","9,0419449961","9,5583056646","10,7013901426","9,3815315405","10,0428933515","9,9323209952","9,5708102377","10,0906905984","9,9033003546","9,3327097585","7,3142357704","6,3517999789","5,7149113494","6,7596326768","5,6501055191",,,,,,,
Spain,ESP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,6165095628","17,737616689","18,1365071818","18,1423490923","17,957538715","17,8412507824","17,405436981","16,8765204138","16,4584950906","16,0559293887","15,7325108751","15,5120809873","14,9706790837","14,5017120483","13,1700728142","13,2775304496","13,4638784777","13,0627703366","13,0868921792","13,2411481911","13,3179809395",
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,7732258038","18,6783830626","19,182845552","16,8074313049","16,1522110426","17,2976669436","17,9821363763","17,7116007861","17,6948559446","16,9348196337","16,6417319282","16,471667833","15,927504194","15,478600681","14,1266528621","15,6884935461","16,572696815","15,9127966318","15,5351057402","16,152258827","15,8366915837",
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,"4,6635485796","4,5156129406","4,3642632243","5,288151326","4,2755057381","4,6502732513","5,4422338955","5,1704747262","5,1152735477","4,8634445798","3,3687170141","3,2179712444","4,1060266251","4,5137217385","5,1791489377","5,5319194275","7,8002576181","5,6239758465","6,1298355041","5,9933455706","6,2265453532","6,2088197782","6,2086999445","5,8516698068","5,2578998549","5,0035411926","4,9260519254","4,4035453122","4,1131859177","4,2897602077","3,9878335038","3,701821084","4,0305076905","4,3438843383","4,0806595591",
European Union,EUU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,9952008541","20,2507419152","19,4377127491","19,5377934538","19,4973065093","19,1237055353","19,224676279","19,1445839808","18,7119352433","18,7276819339","18,2589076186","17,7201507607","17,276315358","17,0907342908","16,8615815056","16,8304481707","16,775752958","16,1424910496","14,762532365","15,4129543357","15,6579484952","15,435515763","15,3832776073","15,5186544069","15,702259787",
Fragile and conflict affected situations,FCS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,1509203319",,,,,,,,,,,,,,
Finland,FIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,"25,4274633449","25,3769993895","24,9072836973","25,8087172317","26,8029185878","27,0550333787","26,2241470744","25,4574091088","24,9853234707","25,2056590606","24,6241626422","23,6214469815","24,1649366213","24,1103000319","23,7460634976","22,4394314906","19,7081642633","20,7446449084","22,6734957918","23,9785000378","25,3728923476","24,4911462247","24,9823034644","26,3672751937","26,2335310364","27,6434563758","26,8544815162","26,1150121903","25,1846978668","24,6490140683","24,3272223421","25,0606413025","25,2960514256","23,7014778209","19,13001743","19,5257303508","18,8696070494","16,858546431","16,937520714","16,8806571798","16,9673649076",
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,"17,4653887114","18,2730923695","17,3829990449","16,8198529412","17,0502983802","16,3580246914","14,3060498221","14,0319715808","11,4239306984","11,7136659436","10,5123052188","11,6930572473","11,6414412803","11,7420321111","11,4578230764","11,0108864697","12,6379266102","11,9422850231","10,4959641917","10,6676296301","9,1536709474","10,1436727184","9,4529099397","10,302960379","11,8362332535","9,5739114054","12,7161107428","13,5480080367","13,9412950756","13,3878147079","14,6228645185","14,8946847475","13,9323139992","13,2756748371","14,7747538187","15,0616319136","13,4151914933","13,9712147777","15,6267805663","14,9031566058","13,8312772764","15,0067088793","14,2269576675","14,9495189298","14,1716242557","14,4279675062","14,4315515856","14,6828153999","14,0641760271","13,7002484538","13,8813574734","13,3622192537","12,940613298",
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"24,342048425","24,175461789","23,6068240326","22,9996799724","22,7938921047","22,3346562034","22,5669300199","21,8412346017","22,1096751659","22,3253304271","21,579990633","21,5405300943","21,2923348899","21,1680421715","20,7740668974","20,2511521649","19,7317035838","19,1358118795","19,1579048541","18,9251281339","19,0295813964","18,5622117797","18,0978901062","17,9627967357","17,7044117844","17,6925897902","17,342822046","16,8975528341","16,3246678187","16,0136556893","16,230086915","15,8439299825","16,0434278922","16,0243384317","15,7730816962","15,7340372782","15,2246223331","14,7145892977","14,191066974","13,7594994514","13,3079045497","12,804143217","12,6794903427","12,0920794422","11,5073012149","11,2505288781","11,374924439","11,3290987216","11,34728343","11,1425032917","11,2311104843",
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,085976515","7,2965745575","6,6379410737","7,6779026217","7,2099061314","7,0035732517","6,6706313807","6,021194605","5,752816661","5,2007740687","5,3320328375","6,041322314","5,8646267965","5,8171118153","6,043956044","5,8795476223",,,
"Micronesia, Federated States of",FSM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,"0,3968253968",,,,,,,,,,,,"1,4866634202","1,2539368644","1,5294028614","1,6505930345","1,5915551201","1,7747575498","2,0350138189","1,9389248568","1,7870262508","1,5326388977","0,6127182809","0,4312346723","0,466893039","0,495049505","0,4696816576","0,4838291279","0,4920913884","0,4176961603","0,3817460317","0,3833445946","0,4467353952",
Gabon,GAB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,7682769497","2,9094850706","2,9037143039","2,982993467","2,5469916695","2,7356374046","2,094991655","1,8785182031","2,4648436756","2,123672932","2,3814556875","2,7463644054","2,9795417789","3,0919075849","3,1294226213",
United Kingdom,GBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,4980971153","17,1678210276","16,8426822314","16,4064159911","17,0625893782","17,4508625869","17,1689410858","17,0683522434","16,2811445388","15,276370374","14,679773552","13,6221135148","12,8129519943","12,0092052387","11,4025476371","11,1352781686","10,6456492998","10,1211119127","10,1100553211","9,6682242957","9,9885836276","10,0383933337","9,9315581421","10,2605582922","10,1618197892","9,7706216763",
Georgia,GEO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,1327895525","10,6617387715","8,9333010739","8,7645565223","9,1023023746","8,2599889445","8,9812624275","13,8781249177","13,3571123249","13,6664522106","12,726838544","12,7332682299","12,0567653233","11,4863033375","12,1662781991","13,069450423","12,8393220954","13,4001521344","13,4303240561","12,8081427501",
Ghana,GHA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,"11,1893583725","11,3056163384","13,3283693224","14,2098273572","14,1069397042","13,2307692308","12,505684402","12,1815286624","12,701863354","11,8340405469","15,5419654154","14,656645029","11,6938616939","9,2556667347","9,1654805603","8,0962059621","6,2185524448","3,7323083555",,"6,7419582299","12,4416629977","11,2086555511","9,9022003248","9,5834493173","10,0988917318","9,8107217727","9,2818961827","9,3695512691","10,5094159507","10,1156686158","10,2709076187","9,7253265783","10,1320537732","10,0404978588","10,0715622131","10,0757647466","10,0461051009","10,0707778716","9,8825346421","9,5700493823","9,4601564949","10,4778973382","9,3658212181","8,138468865","7,1900829402","7,0242351768","7,0641027279","6,0363737525","5,4931324601","5,13933941","5,3280742309",
Gibraltar,GIB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,5233433618","4,541374226","4,5551117305","4,0392739478","4,6401387913","4,7624502543","4,6687943523","3,9821427391","3,8248461236","3,6239464471","3,8334047914","4,0180328948","4,0261431398","4,0346706934","4,0991103043","6,3698639605","6,0875325053","6,5965441391","6,1557411163","7,0187323346","6,8275352035","7,3771728738","7,2525604548","7,2402391926","7,0509676362","6,4786774925","6,6252848139","6,7396680768",
Gambia,GMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,1782810723","7,284678898","7,6168062453","7,4889201097","6,3793262929","5,5661583227","5,1780214427","6,0452571354","6,2745288598","6,054705517","5,488391865","5,1319557793",
Guinea-Bissau,GNB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,"21,2455008929",,,,,,,,,,,,,,,,"14,4156359508","8,5038308877","6,4591975971","7,6071030648","8,398456795","3,8137848228","2,499115586","3,5444706667","7,2292054888","7,8948403154","7,4068716294","11,2012312328","9,2867328813","10,7260031093",,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,2544206462","7,0323630073","7,0101360798","19,1459208349","10,3579148404","13,6509883425","14,6023030544","13,1037572453","13,1250784199","14,9136114346",
Greece,GRC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,0715301911","11,1360232711","10,0711020457","9,9272935942","10,6359487921","10,6260330405","11,1661430447","11,0275345106","10,2037551966","9,6941251047","9,5670857282","9,5454471539","9,5948306444","9,6241732164","8,54388019","8,1926234976","8,8919219211","9,0998000581","9,5177472631","9,5036453499","9,4830843445",
Grenada,GRD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,"3,146476774","2,9944473823","2,8653131255","3,7573160535","3,5004965243","5,4824561404","4,6604704941","5,4481832608","6,0710602127","5,6018475174","5,916593791","6,3791464452","6,2635786912","6,5509952071","6,4537478254","6,9967861824","6,059314509","6,3336696939","6,5825797239","6,7470605969","6,9333568562","7,0152431899","7,2184052881","5,2562059885","5,1765407367","5,0194263898","4,508090751","3,8672647238","3,3558089366","3,9358955639","4,174668469","3,8208648828","3,7831454831","3,9995709054","3,9363005172","3,7620157822","3,8857333453","3,9627024482","4,2731277533",
Greenland,GRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,2799083595","20,1414273124","20,05061699","20,5042972356","20,1993528439","20,2587582905","19,818274834","19,8246093128","19,88200924","19,8810636029","19,89973752","20,3654873712","20,2687447179","19,9331691315","19,58061309",
Guam,GUM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"10,3658536585","10,9412990622","11,6644823067","14,5367997071","12,3251165889","13,1344201784","12,4232680503","12,4033075487","12,0927936821","11,9890385933","12,1276595745","12,2993579454","12,040700961","11,1554476058","13,8307656933","14,7243735763","12,992391409","12,0561114381","12,1070705292","12,3823255025","12,125748503","14,8888888889","14,32","13,1666666667","13,0341880342","13,8753056235","14,7523143578","13,9240510967","12,7777777778","13,3458244803","10,3148743372","12,9111898508","14,2754576161","11,620771439","11,6034523461","11,4044937419","10,3223997713","11,4380905848","9,3963815896","10,0632764666","8,1536920243","8,2544688222","8,8398638832","9,2389321383","9,6353528411","3,6793501558","7,672321972","7,5133507091","8,2569568639","7,7057647219","6,8048149017","6,4610917437","6,3400458015","6,7294595741","6,2669552175","6,6720838481",
High income,HIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,4928159836","18,2978665865","17,9407441969","17,8562455157","17,0065761711","16,5607276795","16,3487168261","16,2951036115","16,0949133586","16,051006877","15,8812396949","15,3178310603","14,3382523952","14,9381498011","14,8940743896","14,7774797209","14,8397715917","14,8339270136",,
Hong Kong,HKG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,7854501241","4,2185404755","3,6624816668","3,1801319581","3,0706654509","2,8770619512","2,6931815714","2,0162031341","1,9447980079","1,8152461968","1,7504203369","1,6084803706","1,5200897747","1,4373141158","1,2820813442","1,1885745969",
Honduras,HND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"12,5411997363","12,3725671918","12,4541090088","12,6664890783","12,7792457362","12,4190064795","12,5273631841","12,4360847334","12,7922738055","13,5132917624","13,8485069741","14,8597411024","15,1890023925","15,7703917964","15,7219251337","15,7375423908","15,0622412889","15,1091405184","15,1471021016","15,1235341933","14,9575447402","14,4188811103","14,6817049382","15,0623083811","15,4144204852","14,5231436079","14,2815160993","14,5360686664","15,1375035947","15,0064823363","16,3409834738","16,9373889088","17,8228262352","17,7276224673","17,2587604378","17,8324036045","18,112244898","17,9536425088","18,6222281414","19,6047478826","22,6880597664","21,7608071349","21,9635099765","21,7237090182","21,0320813266","20,8919112307","20,772806076","19,6037516189","19,21264343","17,9317715328","17,8205287006","18,499779214","19,042848689","18,606702444","18,5242863582","18,6241353494",
Heavily indebted poor countries (HIPC),HPC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,"9,7311344914","9,3804722023",,"10,2901228594","11,0316258625","11,4268129523","11,3276054754","11,5898947403","11,8223738276","12,2005696149","11,5312308167","11,3518070133","11,1765023743","10,6987395906","10,6137205583","11,1360914469","11,2737584412","11,4309516544","11,6103167466","11,5969844235","12,0501561816","12,1922467362","11,8194375512","11,4962038446","11,0642341472","10,9083079324","10,6561221446","10,3154437824","10,1508820113","9,5557780241","9,6817131145","9,967060843","9,6558075295","9,5649540636","9,4985707087",
Croatia,HRV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,494112457","18,323354976","18,5625963611","17,6850534013","17,5498964237","17,7737999623","17,6614538207","17,2567702042","16,6396973724","16,3316459496","15,6330223872","15,2119403706","15,1781788083","15,075983282","14,435786266","14,1572183626","14,3893196772","14,4750803459","14,1248155366","14,5030854773","14,7239623871",
Haiti,HTI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,3989846344","21,22422782","22,8912924487","23,3518101401","22,7082891456","22,3838398198","22,1820402545","21,3494342794","21,5294395028","21,9736702536","22,0067019532","22,6572383426","22,2076792903","21,378117781","20,2620943772","21,6297517862","22,0277401913","22,3238764188","22,4876392967","23,3237905846","24,5915129843",
IBRD only,IBD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,"24,2547852784","22,4594023882","21,9372926192","23,5524322756","25,3943356712","26,0487244689","26,5739145877","26,6905395246","26,4233432796","27,2479221795","27,2779641746","27,6640781128","28,4122932046","28,3922417065","28,5628817109","27,8597876415","27,5478846261","27,0800021201","26,9865600571","26,6649411631","26,9717736028","26,7850780523","26,8907707113","26,7055858034","25,3367290138","25,3404242665","25,2961638144","25,083669474","25,3589739743","24,3697829358","23,8030862906","23,8535053813","23,2302620392","23,0053921545","23,1930076149","22,9666504412","22,2871842503","22,9931306013","22,9925030734","22,7722513736","22,8009171118","22,7554288491","22,470931013","21,7483258799","21,5416851917","21,1346165643","20,745196708","20,2555042373",,,
IDA & IBRD total,IBT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,"23,7184670568","21,9862665875","21,4977396243","23,0616014934","24,8115218073","25,4398702591","25,9205248428","26,0685245839","25,826659303","26,6165023814","26,6498427653","27,0029599299","27,700598628","27,6950896984","27,9081159038","26,9179373788","26,6223616056","26,2392811715","26,0886324634","25,7769627615","26,0853557793","25,8757529528","25,9522492318","25,7256233742","24,252145922","24,3959341349","24,3452151604","24,1403076179","24,3895584675","23,4693944487","22,9538613081","23,0102497607","22,4386723711","22,2149584402","22,2647085902","22,0929926567","21,5177987335","22,2117892777","22,2197192149","22,0255728537","22,0116957527","21,9719160359","21,7061248137","21,0170935233","20,8310090004","20,4741723058","20,1595886915","19,7078892144","15,3967321385",,
